Ticker,Company,Headline,Label,Confidence,Polarity,Model
WIPRO.NS,Wipro,Wipro shares tank 7% amid heavy volumes on buyback record date,positive,0.5404,0.5404,FinBERT
WIPRO.NS,Wipro,"Nifty IT falls nearly 3%; Infosys, TCS, Wipro among top losers as US rate fear, AI disruption weigh on...",negative,0.9423,-0.9423,FinBERT
WIPRO.NS,Wipro,Has Wipro Limited's (NSE:WIPRO) Impressive Stock Performance Got Anything to Do With Its Fundamentals?,neutral,0.7939,0.0,FinBERT
WIPRO.NS,Wipro,"BSE set for Nifty50 hot seat, likely to replace Wipro in September rejig",neutral,0.8228,0.0,FinBERT
WIPRO.NS,Wipro,"Wipro Share Buyback 2026: Record Date, Buyback Price, Eligibility, and What Investors Should Know",neutral,0.9453,0.0,FinBERT
WIPRO.NS,Wipro,"Wipro down 4% post Q4; muted Q1 guidance, delayed ramp-ups spook investors",negative,0.974,-0.974,FinBERT
WIPRO.NS,Wipro,"Stocks to watch, June 24: YES Bank, Infosys, Wipro, Honasa Consumer, IRFC, Tata Power, steel stocks",neutral,0.9443,0.0,FinBERT
WIPRO.NS,Wipro,"Wipro shares fall over 11% in 2 days; should you buy, sell or hold?",negative,0.9246,-0.9246,FinBERT
ONGC.NS,ONGC Oil Gas,Oil India Share Price,neutral,0.9327,0.0,FinBERT
ONGC.NS,ONGC Oil Gas,"ONGC, Oil India shares rise up to 9% as govt cuts royalty burden on oil, gas exploration",positive,0.9424,0.9424,FinBERT
ONGC.NS,ONGC Oil Gas,"ONGC, Oil India rally up to 7%; what's driving state-owned upstream stocks?",positive,0.6374,0.6374,FinBERT
ONGC.NS,ONGC Oil Gas,Investors in Oil and Natural Gas (NSE:ONGC) have seen splendid returns of 219% over the past five years,positive,0.9277,0.9277,FinBERT
ONGC.NS,ONGC Oil Gas,"Reliance, ONGC, OIL, BPCL, IOCL, HPCL, GAIL Shares Crash: Why Oil & Gas Stocks Are Falling? 3 Reasons",negative,0.9228,-0.9228,FinBERT
ONGC.NS,ONGC Oil Gas,"BSE Oil & Gas index hits 52-wk high; what's driving ONGC, OIL India stocks?",neutral,0.8669,0.0,FinBERT
ONGC.NS,ONGC Oil Gas,"ONGC, Oil India shares surge over 7% as Centre revises royalty rates for crude oil, natural gas; details here",neutral,0.6555,0.0,FinBERT
ONGC.NS,ONGC Oil Gas,"ONGC, Oil India fall up to 2% as Brent crude drops below $90 on Middle East peace hopes",negative,0.9593,-0.9593,FinBERT
ONGC.NS,ONGC Oil Gas,Is Oil and Natural Gas (NSE:ONGC) A Risky Investment?,neutral,0.7645,0.0,FinBERT
ONGC.NS,ONGC Oil Gas,"Upstream oil stocks mixed as crude hits $105; RIL, ONGC under pressure",negative,0.8696,-0.8696,FinBERT
NTPC.NS,NTPC Power,"Stocks to Watch Today: HDFC Life, Adani Power, TVS Holdings, NTPC Green, Laser Power, India Pesticides,...",neutral,0.9425,0.0,FinBERT
NTPC.NS,NTPC Power,"Power sector: Antique picks NTPC, Adani Power, ACME Solar; here's why",neutral,0.9365,0.0,FinBERT
NTPC.NS,NTPC Power,NTPC fined Rs 5.31 lakh each by BSE and NSE for Q4FY26,negative,0.9572,-0.9572,FinBERT
NTPC.NS,NTPC Power,"Suzlon Energy, Waaree Energies, NTPC Green and more: How renewable energy stocks are performing on May 25",neutral,0.8916,0.0,FinBERT
NTPC.NS,NTPC Power,"IFCI, NTPC Green, HFCL, YES Bank— These are among the top most traded stocks on the NSE today",neutral,0.8752,0.0,FinBERT
NTPC.NS,NTPC Power,"Adani Power, Acme Solar, IEX, JSW Energy, NTPC, Power Grid shares: Antique's top 2 picks, target prices",neutral,0.8484,0.0,FinBERT
NTPC.NS,NTPC Power,NTPC Green Energy Ltd. Share Price Live Today,neutral,0.9224,0.0,FinBERT
NTPC.NS,NTPC Power,"NTPC Green Energy shares gain 7%, rebound 25% from 52-week low; know why",positive,0.943,0.943,FinBERT
NTPC.NS,NTPC Power,"Waaree Energies, Adani Green, Suzlon Energy, NTPC Green: Here's how renewable energy stocks are performing on June 18",neutral,0.9198,0.0,FinBERT
NTPC.NS,NTPC Power,"Trade Spotlight: How should you trade NTPC Green Energy, Tata Power, JB Chemicals, Sterlite Technologies,...",neutral,0.9383,0.0,FinBERT
POWERGRID.NS,Power Grid India,Power Grid Corporation of India Ltd gains for third straight session,positive,0.9197,0.9197,FinBERT
POWERGRID.NS,Power Grid India,Power Grid Corporation of India's (NSE:POWERGRID) Earnings Offer More Than Meets The Eye,positive,0.8717,0.8717,FinBERT
POWERGRID.NS,Power Grid India,Power Grid Corporation of India Limited Actuals & Estimates (NSE:POWERGRID),neutral,0.9455,0.0,FinBERT
POWERGRID.NS,Power Grid India,Power Grid Corp shares rise after board plans to consider $500 million fundraising,negative,0.5475,-0.5475,FinBERT
POWERGRID.NS,Power Grid India,Holding strong post breakout: Power Grid Corporation of India poised for trend continuation,positive,0.8931,0.8931,FinBERT
POWERGRID.NS,Power Grid India,Power Grid Corporation of India Ltd. Share Price Live Today,neutral,0.9364,0.0,FinBERT
POWERGRID.NS,Power Grid India,"Stocks to watch: NSE, Power Grid, Torrent Power among 10 shares in focus on Tuesday",neutral,0.9363,0.0,FinBERT
POWERGRID.NS,Power Grid India,Investing in Power Grid Corporation of India (NSE:POWERGRID) five years ago would have delivered you a 208% gain,positive,0.8284,0.8284,FinBERT
POWERGRID.NS,Power Grid India,POWERGRID Forecast — Price Target — Prediction for 2027,neutral,0.8748,0.0,FinBERT
POWERGRID.NS,Power Grid India,Power Grid shares rally over 2% even as benchmark indices nosedive; here is why,neutral,0.5818,0.0,FinBERT
TECHM.NS,Tech Mahindra,"Stocks to Watch Today: Tech Mahindra, WeWork India, Borosil Renewables, Servotech Renewable, Maruti...",neutral,0.9028,0.0,FinBERT
TECHM.NS,Tech Mahindra,"IT stocks rally: Why are Infosys, TCS and Tech Mahindra shares surging despite AI disruption fears?",neutral,0.4748,0.0,FinBERT
TECHM.NS,Tech Mahindra,"IT stocks crash! TCS, Tech Mahindra, Infosys, others drag down Nifty IT 5% intraday; check key factors behind fall",negative,0.9305,-0.9305,FinBERT
TECHM.NS,Tech Mahindra,Tech Mahindra misses Q4 profit estimate; stock down over 3% in two sessions,negative,0.9723,-0.9723,FinBERT
TECHM.NS,Tech Mahindra,"Tech Mahindra Records ₹54.05 Crore Block Trade on NSE at ₹1,710 Per Share",neutral,0.7488,0.0,FinBERT
TECHM.NS,Tech Mahindra,"Sensex Today Trades Higher | Nifty Above 23,850 | Tech Mahindra & Infosys Top Gainers",positive,0.9349,0.9349,FinBERT
TECHM.NS,Tech Mahindra,Tech Mahindra Ltd. Share Price Today - Tech Mahindra Ltd. Stock Price Live NSE/BSE,neutral,0.9395,0.0,FinBERT
TECHM.NS,Tech Mahindra,"Sensex, Nifty open lower as IT stocks continue fall; TCS, TechM down 2%",negative,0.9706,-0.9706,FinBERT
TECHM.NS,Tech Mahindra,"Nifty IT jumps 2% despite JPMorgan's AI disruption warning; Infosys, Tech Mahindra, TCS among top gainers",positive,0.9256,0.9256,FinBERT
TECHM.NS,Tech Mahindra,"TCS, Infosys, Tech Mahindra, other IT shares fall amid AI stocks sell-off on Wall Street",negative,0.963,-0.963,FinBERT
HCLTECH.NS,HCL Technologies,"HCL Tech share price crashes over 10%; Rs 38,000 crore gone from market cap as brokerages downgrade stock",negative,0.9698,-0.9698,FinBERT
HCLTECH.NS,HCL Technologies,"Stocks to Watch Today: HCL Tech, Biocon, Timken India, EMS, Alembic Pharma, PDS, ICICI Prudential AMC,...",neutral,0.9321,0.0,FinBERT
HCLTECH.NS,HCL Technologies,HCL Technologies Limited's (NSE:HCLTECH) Shares May Have Run Too Fast Too Soon,negative,0.9235,-0.9235,FinBERT
HCLTECH.NS,HCL Technologies,HCLTech Q4 preview: Product seasonality may hit CC rev; FY27 guidance eyed,negative,0.8234,-0.8234,FinBERT
HCLTECH.NS,HCL Technologies,HCL Tech shares fall over 2% after Q3 profit declines 11%,negative,0.9729,-0.9729,FinBERT
HCLTECH.NS,HCL Technologies,"IT stocks shine again! Infosys, TCS jump 6%, HCLTech gains 5%; are signs of a turnaround emerging?",positive,0.9356,0.9356,FinBERT
HCLTECH.NS,HCL Technologies,"Stocks to Watch Today: HCL Tech, General Insurance Corp, Dhanlaxmi Bank, Craftsman Automation, Devyani...",neutral,0.9442,0.0,FinBERT
HCLTECH.NS,HCL Technologies,"IT shares trade weak; Infy, TCS, HCL Tech, Wipro slip up to 2%; here's why",negative,0.9679,-0.9679,FinBERT
HCLTECH.NS,HCL Technologies,HCL Technologies (NSE:HCLTECH) shareholders have earned a 21% CAGR over the last three years,positive,0.7433,0.7433,FinBERT
HCLTECH.NS,HCL Technologies,"Stocks to Watch Today: HCL Tech, Bharti Airtel, Avience Biomedicals, Delhivery, Pine Labs, NLC India,...",neutral,0.9281,0.0,FinBERT
JSWSTEEL.NS,JSW Steel,Firms assist on JSW Energy’s sale of shares in steel unit,neutral,0.9019,0.0,FinBERT
JSWSTEEL.NS,JSW Steel,"JSW Steel shares gain over 1% after launch of Rs 65,000 crore Odisha steel plant project",positive,0.9446,0.9446,FinBERT
JSWSTEEL.NS,JSW Steel,"Stocks in news: JSW Steel, ZEE, Adani Enterprises, Vodafone Idea, Eicher Motors",neutral,0.9392,0.0,FinBERT
JSWSTEEL.NS,JSW Steel,"JSW Energy sells JSW Steel shares worth Rs 3,150 crore via bulk deal",neutral,0.9321,0.0,FinBERT
JSWSTEEL.NS,JSW Steel,JSW Steel's (NSE:JSWSTEEL) investors will be pleased with their stellar 229% return over the last five years,positive,0.9403,0.9403,FinBERT
JSWSTEEL.NS,JSW Steel,Cyril Amarchand Mangaldas advises JSW Energy on sale of equity shares of JSW Steel,neutral,0.9372,0.0,FinBERT
JSWSTEEL.NS,JSW Steel,"Stocks picks, Feb 10: Kotak Sec recommends JSW Steel, Acutaas Chemicals",neutral,0.9325,0.0,FinBERT
JSWSTEEL.NS,JSW Steel,"Vedanta, Hind Zinc, SAIL, Tata Steel, JSW Steel: fresh price targets for metal stocks",neutral,0.9158,0.0,FinBERT
JSWSTEEL.NS,JSW Steel,"Tata Steel, JSW Steel and other metal stocks jump up to 5% as Government imposes import tariff on steel products",positive,0.9096,0.9096,FinBERT
JSWSTEEL.NS,JSW Steel,"Stocks to Watch Today: JSW Steel, Tata Motors PV, Adani Enterprises, SEPC, Muthoot Finance, GE Shipping,...",neutral,0.9424,0.0,FinBERT
TATASTEEL.NS,Tata Steel,Tata Steel shares trade lower as muted Q1 update fails to impress investors; key details here,negative,0.9424,-0.9424,FinBERT
TATASTEEL.NS,Tata Steel,Buzzing Stocks: Tata Steel slips after Q1 business update; NLC India gains on NALCO JV,negative,0.9647,-0.9647,FinBERT
TATASTEEL.NS,Tata Steel,"Top stocks to buy today: Stock recommendations for July 8, 2026 - check list",neutral,0.9361,0.0,FinBERT
TATASTEEL.NS,Tata Steel,Tata Steel share price falls 4% despite strong Q4 results. Should you buy or sell?,negative,0.6954,-0.6954,FinBERT
TATASTEEL.NS,Tata Steel,"Nifty Metal index soars 3%; Nalco, Hindalco, Tata Steel rally up to 5%",positive,0.9251,0.9251,FinBERT
TATASTEEL.NS,Tata Steel,Tata Steel (NSE:TATASTEEL) shareholders are still up 339% over 5 years despite pulling back 3.2% in the past week,positive,0.9506,0.9506,FinBERT
TATASTEEL.NS,Tata Steel,Tata Steel Records Rs. 68.11 Crore Block Trade on NSE,neutral,0.7521,0.0,FinBERT
TATASTEEL.NS,Tata Steel,Tata Steel Ltd. Share Price Today - Tata Steel Ltd. Stock Price Live NSE/BSE,neutral,0.937,0.0,FinBERT
TATASTEEL.NS,Tata Steel,"Tata Steel, RBL Bank, Motilal Oswal: Stocks to trade— Check target price, stop loss & more",neutral,0.9165,0.0,FinBERT
TATASTEEL.NS,Tata Steel,"Stocks to Watch Today: SBI, TCS, Tata Steel, Iware Supplychain, NLC India, Graphite India, TVS Motor,...",neutral,0.9388,0.0,FinBERT
TATAMOTORS.NS,Tata Motors,"Top Losers Today - NSE Top Losers Stocks Live, BSE Top Losers Shares Today",neutral,0.92,0.0,FinBERT
TATAMOTORS.NS,Tata Motors,Why are Tata Motors shares rising today?,neutral,0.7635,0.0,FinBERT
TATAMOTORS.NS,Tata Motors,Tata Motors CV shares jump 6%; CEO sees West Asia crisis as short-term hurdle to demand,positive,0.912,0.912,FinBERT
TATAMOTORS.NS,Tata Motors,Tata Motors Share Price Today Down 8%,negative,0.9632,-0.9632,FinBERT
TATAMOTORS.NS,Tata Motors,NSE IPO to create significant value for investors; Tata Motors a strong long-term bet: Dipan Mehta,positive,0.8029,0.8029,FinBERT
TATAMOTORS.NS,Tata Motors,"Tata Motors, Tata Motors PV gain 3%; rally up to 15% in 1 month; here's why",positive,0.9126,0.9126,FinBERT
TATAMOTORS.NS,Tata Motors,TMPV Stock Price and Chart — NSE:TMPV,neutral,0.9343,0.0,FinBERT
TATAMOTORS.NS,Tata Motors,"Trade Spotlight: How should you trade Granules, Tata Motors Passenger Vehicles, CG Power, Cummins India,...",neutral,0.9368,0.0,FinBERT
TATAMOTORS.NS,Tata Motors,Tata Motors Ltd. Share Price Today | Tata Motors Live NSE/BSE,neutral,0.9314,0.0,FinBERT
TATAMOTORS.NS,Tata Motors,Tata Motors Shares Down 38%: Ex-Demerger Value Explained,negative,0.9548,-0.9548,FinBERT
NESTLEIND.NS,Nestle India,"Nestle India surges 4%, hits new high post Q1; PAT up 48% on robust sales",positive,0.9457,0.9457,FinBERT
NESTLEIND.NS,Nestle India,"Nestle India Q1 Profit Jumps 48%, Shares Rise 3%",positive,0.921,0.921,FinBERT
NESTLEIND.NS,Nestle India,India stocks lower at close of trade; Nifty 50 down 0.79%,negative,0.9651,-0.9651,FinBERT
NESTLEIND.NS,Nestle India,Nestle India Q1 Results: Net profit surges 48% YoY to Rs 975 crore; revenue rises 25%,positive,0.9477,0.9477,FinBERT
NESTLEIND.NS,Nestle India,Should Income Investors Look At Nestlé India Limited (NSE:NESTLEIND) Before Its Ex-Dividend?,neutral,0.9444,0.0,FinBERT
NESTLEIND.NS,Nestle India,NESTLEIND Forecast — Price Target — Prediction for 2027,neutral,0.8469,0.0,FinBERT
NESTLEIND.NS,Nestle India,15 Best MNC Stocks To Buy In India July 2026,neutral,0.913,0.0,FinBERT
NESTLEIND.NS,Nestle India,Nestle India shares jump 19% in one month; analysts term Q4 as 'blowout' quarter on domestic sales,positive,0.7626,0.7626,FinBERT
NESTLEIND.NS,Nestle India,Nestle India shares rise over 8% post-Q4 results: Here are three reasons,neutral,0.8974,0.0,FinBERT
NESTLEIND.NS,Nestle India,Nestle India Ltd. Share Price Today - Nestle India Ltd. Stock Price Live NSE/BSE,neutral,0.9407,0.0,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,Dr Reddy's Q1 net profit falls 69% to Rs 443 crore on semaglutide inventory costs,negative,0.9713,-0.9713,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,"Nifty Pharma crashes nearly 2%; Cipla, Dr Reddy's among top Nifty losers after Trump's tariff plan",negative,0.8405,-0.8405,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,Dr Reddys gains over 4%; hits 52-week high on near 3X jump in volume,positive,0.9328,0.9328,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,Dr. Reddy’s Laboratories files FY26 annual report with US SEC,neutral,0.9444,0.0,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,Why Dr. Reddy's Laboratories Is Rising Today: Pharma Stocks Rally on Rupee Weakness and Defensive Buying,negative,0.8515,-0.8515,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,Benign Growth For Dr. Reddy's Laboratories Limited (NSE:DRREDDY) Underpins Its Share Price,positive,0.9357,0.9357,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,Dr. Reddy’s Laboratories Limited Announces Filing of Annual Report on Form 20-F,neutral,0.9406,0.0,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,"Dr Reddys, Capri Global, Inox Green: Top stocks to buy — Check targets, stop loss & more",neutral,0.8758,0.0,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,"Dr. Reddy's Laboratories Announces Board Meeting on May 12, 2026 for Q4FY26 Results",neutral,0.9463,0.0,FinBERT
DRREDDY.NS,Dr Reddys Laboratories,Dr Reddy's Laboratories gains 5% on posting Q3 results; brokerages divided,positive,0.9237,0.9237,FinBERT
DIVISLAB.NS,Divis Laboratories,Divi's Labs slips 3% on margin worries; analysts positive on growth outlook,negative,0.799,-0.799,FinBERT
DIVISLAB.NS,Divis Laboratories,Top 14 Pharma Stocks To Buy In India July 2026,neutral,0.9303,0.0,FinBERT
DIVISLAB.NS,Divis Laboratories,Divi's Laboratories Limited (NSE:DIVISLAB) Just Released Its Annual Results And Analysts Are Updating Their Estimates,neutral,0.9393,0.0,FinBERT
DIVISLAB.NS,Divis Laboratories,"Stocks to Watch Today: TVS Motor, Exide Industries, Meesho, Groww, Gujarat Themis, Glenmark Pharma,...",neutral,0.937,0.0,FinBERT
DIVISLAB.NS,Divis Laboratories,Divi’s Labs Q2 Profit ₹689 Cr (+35% YoY); Shares Price Fall 4%,negative,0.9647,-0.9647,FinBERT
DIVISLAB.NS,Divis Laboratories,"NIFTY Pharma surges over 3% on India-US trade deal boost; Cipla, Sun Pharma, Dr Reddy's, others gain",positive,0.9418,0.9418,FinBERT
DIVISLAB.NS,Divis Laboratories,"Top stocks in news: HDFC Bank, Tata Steel, RITES, Union Bank, Divis Labs, DCX System, TMPV",neutral,0.9296,0.0,FinBERT
DIVISLAB.NS,Divis Laboratories,Divi's Laboratories (NSE:DIVISLAB) shareholders have earned a 17% CAGR over the last five years,positive,0.7088,0.7088,FinBERT
DIVISLAB.NS,Divis Laboratories,"Divi's Labs Q2 net profit rises 35%; shares fall 3%, snap six-session winning streak amid profit booking",negative,0.9713,-0.9713,FinBERT
DIVISLAB.NS,Divis Laboratories,Top 10 pharma companies in India by market cap [2025],neutral,0.9262,0.0,FinBERT
CIPLA.NS,Cipla Pharma,"Nifty Pharma crashes nearly 2%; Cipla, Dr Reddy's among top Nifty losers after Trump's tariff plan",negative,0.8405,-0.8405,FinBERT
CIPLA.NS,Cipla Pharma,Cipla Share Price,neutral,0.9463,0.0,FinBERT
CIPLA.NS,Cipla Pharma,Top 14 Pharma Stocks To Buy In India July 2026,neutral,0.9303,0.0,FinBERT
CIPLA.NS,Cipla Pharma,"Sun Pharma, Cipla, other pharma stocks in focus as Trump unveils 100%, 200% tariffs on generic drugs from",neutral,0.8729,0.0,FinBERT
CIPLA.NS,Cipla Pharma,"Nifty Pharma index up 2%; Dr Reddy's, Ajanta, Ipca, Cipla surge up to 5%",positive,0.9405,0.9405,FinBERT
CIPLA.NS,Cipla Pharma,"Piramal Pharma, Cohance Lifesciences, Sun Pharma, Cipla, Dr Reddy's, other pharma shares jump; what's driving the rally?",neutral,0.7633,0.0,FinBERT
CIPLA.NS,Cipla Pharma,The Market Doesn't Like What It Sees From Cipla Limited's (NSE:CIPLA) Earnings Yet,negative,0.9041,-0.9041,FinBERT
CIPLA.NS,Cipla Pharma,Cipla Ltd. Share Price Today - Cipla Ltd. Stock Price Live NSE/BSE,neutral,0.9397,0.0,FinBERT
CIPLA.NS,Cipla Pharma,"Cipla, Alkem, Zydus shares gain as US FDA reportedly approaches Indian firms for cancer drug supply",positive,0.8171,0.8171,FinBERT
CIPLA.NS,Cipla Pharma,"Nifty Pharma jumps nearly 2%; Dr Reddy's, Sun Pharma and Cipla lead gains, dominate Nifty gainers list",positive,0.9263,0.9263,FinBERT
COALINDIA.NS,Coal India,Bharat Coking Coal share price crashes 7% after Q1FY27 results,positive,0.5547,0.5547,FinBERT
COALINDIA.NS,Coal India,Bharat Coking Coal Share Price Slumps 7% As Coal India Subsidiary Reports Q1 Net Loss,negative,0.9728,-0.9728,FinBERT
COALINDIA.NS,Coal India,BHARAT COKING COAL LTD Share Price - Live NSE: BHARATCOAL Stock Price & Chart,neutral,0.9465,0.0,FinBERT
COALINDIA.NS,Coal India,"Caliber Mining IPO allotment today: Check status on registrar, NSE and BSE; GMP at 17%",neutral,0.9475,0.0,FinBERT
COALINDIA.NS,Coal India,Bharat Coking Coal shares crash 8% after Coal India arm posts Rs 68 crore Q1 net loss,positive,0.6338,0.6338,FinBERT
COALINDIA.NS,Coal India,Coal India's (NSE:COALINDIA) Problems Go Beyond Weak Profit,negative,0.8138,-0.8138,FinBERT
COALINDIA.NS,Coal India,Coal India Ltd eases for fifth straight session,negative,0.7405,-0.7405,FinBERT
COALINDIA.NS,Coal India,India's NSE to set up unit for proposed national coal trading exchange,neutral,0.905,0.0,FinBERT
COALINDIA.NS,Coal India,COALINDIA Forecast — Price Target — Prediction for 2027,neutral,0.8642,0.0,FinBERT
COALINDIA.NS,Coal India,"Market News: Share Market Today, NIFTY, BSE/NSE LIVE, Sensex Today, Latest Share Market News Live Updates",neutral,0.9364,0.0,FinBERT
BPCL.NS,BPCL Bharat Petroleum,BPCL Share Price,neutral,0.9461,0.0,FinBERT
BPCL.NS,BPCL Bharat Petroleum,Is Now The Time To Put Bharat Petroleum (NSE:BPCL) On Your Watchlist?,neutral,0.9215,0.0,FinBERT
BPCL.NS,BPCL Bharat Petroleum,"Indian Oil, HPCL, BPCL stocks gain as oil below $80; JPMorgan, Kotak eye profitability recovery but flag...",positive,0.8909,0.8909,FinBERT
BPCL.NS,BPCL Bharat Petroleum,"IOC, BPCL, HPCL Shares Drop 3% After Doubts Over US-Iran Talks As Vance Postpones Switzerland Trip",negative,0.9621,-0.9621,FinBERT
BPCL.NS,BPCL Bharat Petroleum,"BPCL shares fall 2% despite 28% YoY jump in Q4 net profit to Rs ,5625 crore",negative,0.9668,-0.9668,FinBERT
BPCL.NS,BPCL Bharat Petroleum,"BPCL, HPCL, IOC shares dip but soaring oil prices fail to weigh on ONGC shares. Here's why",negative,0.9149,-0.9149,FinBERT
BPCL.NS,BPCL Bharat Petroleum,"Bharat Petroleum Corporation opens the week with broker attention, shares edge higher on NSE",positive,0.9411,0.9411,FinBERT
BPCL.NS,BPCL Bharat Petroleum,Bharat Petroleum Corporation Limited (NSE:BPCL) Stock Has Shown Weakness Lately But Financials Look Strong: Should Prospective Shareholders Make The Leap?,negative,0.7587,-0.7587,FinBERT
BPCL.NS,BPCL Bharat Petroleum,"HPCL, BPCL, other OMC shares rise up to 3% on fuel price hike",positive,0.9386,0.9386,FinBERT
BPCL.NS,BPCL Bharat Petroleum,"OMC stocks jump up to 5% as fuel prices rise for 4th time; how IOC, BPCL, HPCL stand to gain",positive,0.8667,0.8667,FinBERT
GRASIM.NS,Grasim Industries,Proud Moment for Grasim Industries at the 30-Year Milestone of the Nifty50,positive,0.7916,0.7916,FinBERT
GRASIM.NS,Grasim Industries,Some Shareholders Feeling Restless Over Grasim Industries Limited's (NSE:GRASIM) P/E Ratio,negative,0.9537,-0.9537,FinBERT
GRASIM.NS,Grasim Industries,"Stocks to Watch Today: HCL Tech, Biocon, Timken India, EMS, Alembic Pharma, PDS, ICICI Prudential AMC,...",neutral,0.9321,0.0,FinBERT
GRASIM.NS,Grasim Industries,Grasim Industries Ltd. Share Price Today - Grasim Industries Ltd. Stock Price Live NSE/BSE,neutral,0.9399,0.0,FinBERT
GRASIM.NS,Grasim Industries,"Grasim Industries, Granules India shares: Strategy, outlook and target prices",neutral,0.9469,0.0,FinBERT
GRASIM.NS,Grasim Industries,"Grasim Q4 FY26 adjusted PAT rises 31% to ₹2,041 crore; revenue up 15%",positive,0.9496,0.9496,FinBERT
GRASIM.NS,Grasim Industries,"Grasim Industries Reports Non-Convertible Debentures Worth ₹7,250 Crores to Stock Exchanges",neutral,0.9235,0.0,FinBERT
GRASIM.NS,Grasim Industries,India's Grasim appoints Sangeeta Tanwani as CEO-Designate for Textiles,neutral,0.9298,0.0,FinBERT
GRASIM.NS,Grasim Industries,Stock market today: Which are top gainers and losers on NSE and BSE? Check list,neutral,0.7051,0.0,FinBERT
GRASIM.NS,Grasim Industries,"Ultratech Cement, Hindalco, Grasim Industries, JSW Steel, among top gainers on March 16 amid volatile market; NIFTY50 trades above 23,100",positive,0.8793,0.8793,FinBERT
ADANIENT.NS,Adani Enterprises,'No Allegations Against Company': Adani Enterprises To Stock Exchanges,neutral,0.8864,0.0,FinBERT
ADANIENT.NS,Adani Enterprises,Why Adani Stocks are up today?,neutral,0.766,0.0,FinBERT
ADANIENT.NS,Adani Enterprises,Adani Enterprises slips 2%; sets QIP issue price 5% below floor price,negative,0.8963,-0.8963,FinBERT
ADANIENT.NS,Adani Enterprises,Adani Enterprises stock up 3.5% after Morgan Stanley’s bullish call; AGM outlines Rs 2 trillion power...,positive,0.9453,0.9453,FinBERT
ADANIENT.NS,Adani Enterprises,"Adani Enterprises hits 52-week high, Adani Power up 6%; Here’s why Adani Group stocks are rallying on Monday",positive,0.9152,0.9152,FinBERT
ADANIENT.NS,Adani Enterprises,Adani Enterprises shares scale new 52-week high; is it time to book profits?,positive,0.7458,0.7458,FinBERT
ADANIENT.NS,Adani Enterprises,Adani Enterprises Limited's (NSE:ADANIENT) Business Is Trailing The Market But Its Shares Aren't,neutral,0.8558,0.0,FinBERT
ADANIENT.NS,Adani Enterprises,"Adani Enterprises jumps 7%, hits 52-week high; stock up 52% from March low",positive,0.9465,0.9465,FinBERT
ADANIENT.NS,Adani Enterprises,"Adani Enterprises, Ports, ACC: Adani Group stocks surge during high-stakes AGM; check key takeaways",positive,0.4896,0.4896,FinBERT
ADANIENT.NS,Adani Enterprises,Adani Enterprises stock rises over 1% after AI alliance with Jabil; extends gains for third straight...,positive,0.9457,0.9457,FinBERT
ADANIPORTS.NS,Adani Ports,Adani Ports hits new life-time high; Emkay lifts target price by 5%,positive,0.9444,0.9444,FinBERT
ADANIPORTS.NS,Adani Ports,Adani Ports and Special Economic Zone Limited's (NSE:ADANIPORTS) Share Price Could Signal Some Risk,positive,0.6946,0.6946,FinBERT
ADANIPORTS.NS,Adani Ports,"Adani Ports, Aegis Vopak fall up to 6%; shipping, logistics stocks sink on Strait of Hormuz disruption...",negative,0.9701,-0.9701,FinBERT
ADANIPORTS.NS,Adani Ports,Adani Ports & Special Economic Zone Ltd. Share Price Live Today,neutral,0.9374,0.0,FinBERT
ADANIPORTS.NS,Adani Ports,"Stocks to watch: Vedanta, Canara Bank, Adani Ports among 10 shares in focus today; check list here",neutral,0.936,0.0,FinBERT
ADANIPORTS.NS,Adani Ports,"BHEL, Adani Ports, Vi among buzzing stocks as SENSEX jumps over 350 pts, NIFTY gains 0.5%",positive,0.918,0.918,FinBERT
ADANIPORTS.NS,Adani Ports,Stock market today: Which are top 10 gainers and losers on NSE & BSE on June 22? Check list,neutral,0.6715,0.0,FinBERT
ADANIPORTS.NS,Adani Ports,"Stocks to Watch: Dabur, Adani Ports, Cipla, JSW Cement, Allied Blenders",neutral,0.9371,0.0,FinBERT
ADANIPORTS.NS,Adani Ports,"Adani Ports shares jump 2.5% to top become Nifty gainer today on iron ore MoU with NMDC, Vale Brazil",positive,0.9302,0.9302,FinBERT
ADANIPORTS.NS,Adani Ports,"Adani Enterprises, Adani Ports, Adani Green: Adani Group stocks skyrocket on Feb 3 following India-US trade deal",negative,0.8789,-0.8789,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,"Bajaj Finserv Share Price Today, Bajaj Finserv Stock Price Live NSE/BSE Updates",neutral,0.9484,0.0,FinBERT
BAJAJFINSV.NS,Bajaj Finserv,Bajaj Finserv BSE Top 10 Banks ETF (BANK10BETF) Share Price,neutral,0.9177,0.0,FinBERT
